TRAP[requestID=490769675, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 60 days, 4:09:24.40; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 406062154; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-02-23 11:31:22; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL394_UL_QZ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=996; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=1, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=394]]
TRAP[requestID=496419299, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 8:35:16.62; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407254219; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 15:32:10; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL491_UL_NAYAB; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1343; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 15:57:14; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=1, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=491]]
TRAP[requestID=496435949, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 9:20:29.63; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407259758; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 16:42:18; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL376_UL_MTN; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1339; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 96; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=976]]
TRAP[requestID=496436144, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 9:20:41.07; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407259758; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 16:42:18; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL376_UL_MTN; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1339; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 96; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 16:42:37; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=976]]
TRAP[requestID=496442519, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 9:32:37.40; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407261170; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 16:54:35; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL376_UL_MTN; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1339; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=1, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=976]]
TRAP[requestID=496455224, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 9:57:35.54; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407261170; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 16:54:35; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL376_UL_MTN; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1339; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 17:19:34; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=1, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=976]]
TRAP[requestID=496507059, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 12:09:32.90; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407275069; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 19:31:26; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZR155_UL_AITG; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1476; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 32922; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=4155]]
TRAP[requestID=496507374, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 12:10:19.00; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407275069; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 19:31:26; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZR155_UL_AITG; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1476; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 32922; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 19:32:09; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=4155]]
TRAP[requestID=496514639, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 12:34:18.95; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407276670; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 19:56:07; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL281_UL_AWCC; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=634; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 31062; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=18, Port No.=0, Board Type=UEIU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=881]]
TRAP[requestID=496514684, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 12:34:26.45; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407276670; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 19:56:07; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL281_UL_AWCC; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=634; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 31062; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 19:56:22; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=18, Port No.=0, Board Type=UEIU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=881]]
TRAP[requestID=496524994, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 13:08:35.16; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407278901; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 20:30:23; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL281_UL_AWCC; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=634; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 31064; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=18, Port No.=0, Board Type=UEIU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=881]]
