TRAP[requestID=496104857, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 67 days, 21:37:22.59; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407188710; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 04:55:34; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL039_MBSC; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 9068; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1667; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 162614; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 04:59:18; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = NodeB ID=2802, RNC ID=12, NodeB Name=KBLMU202_AFGCHIN_OFFICE_ALOWODDIN_PARK, Alarm Cause=Port of the NodeB unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496636524, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:09:02.21; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407302664; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:28:56; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256378; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=2, Subsystem No.=0, NodeB ID=3068, NodeB Name=JLDU068_TXN_GULAB_SEHAT_PT_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496637644, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:12:07.35; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407302577; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:28:03; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256371; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-04 01:34:06; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=2, Subsystem No.=1, NodeB ID=3010, NodeB Name=JLDU010_KAMAL_AND_HONOR_MTN(NGR007)_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496637679, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:12:07.36; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407302664; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:28:56; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256378; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-04 01:34:07; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=2, Subsystem No.=0, NodeB ID=3068, NodeB Name=JLDU068_TXN_GULAB_SEHAT_PT_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496640489, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:17:22.43; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407303500; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:37:16; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256447; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=14, Subsystem No.=3, NodeB ID=6314, NodeB Name=LGNU014_GAMBERI_MILATRY_BASE_OPEX_JTTS_P1, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496640614, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:17:37.79; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407303526; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:37:31; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256454; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=2, Subsystem No.=0, NodeB ID=3068, NodeB Name=JLDU068_TXN_GULAB_SEHAT_PT_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496640684, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:17:37.81; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407303542; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:37:32; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256461; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=2, Subsystem No.=1, NodeB ID=3010, NodeB Name=JLDU010_KAMAL_AND_HONOR_MTN(NGR007)_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496640914, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:18:02.64; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407303582; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:37:55; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256468; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=2, Subsystem No.=7, NodeB ID=3110, NodeB Name=JLDMU110_Majboor Abad (UNICEF office )_CPX_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496641309, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:19:02.51; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407303500; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:37:16; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256447; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-04 01:41:01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=14, Subsystem No.=3, NodeB ID=6314, NodeB Name=LGNU014_GAMBERI_MILATRY_BASE_OPEX_JTTS_P1, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496641369, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:19:08.69; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407303582; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:37:55; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=311; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 256468; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-04 01:41:06; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=0, Slot No.=2, Subsystem No.=7, NodeB ID=3110, NodeB Name=JLDMU110_Majboor Abad (UNICEF office )_CPX_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496641749, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 18:19:51.49; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407302245; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-04 01:25:48; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZRHR01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 172; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=361; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 533086; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 22214; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 7; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-04 01:41:47; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Subrack No.=1, Slot No.=14, Subsystem No.=2, NodeB ID=4133, NodeB Name=MZRU133_GAZAR_E_SAIGARD_OPEX_JTTS_P3, Alarm Cause=Port of the NodeB unavailable.; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = NodeB Unavailable; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
